SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,304 NE 152nd St,Shoreline,WA,98155,1350000,2,1.0,Ridgecrest,740,8965,1949,47,1824,,Active,,,http://www.redfin.com/WA/Shoreline/304-NE-152nd-St-98155/home/85747,NWMLS,1588444,N,Y,47.7392583,-122.3260337
MLS Listing,,Single Family Residential,1511 5th Ave N,Seattle,WA,98109,1489000,3,1.75,Queen Anne,2790,5949,1910,47,534,,Active,,,http://www.redfin.com/WA/Seattle/1511-5th-Ave-N-98109/home/131926,NWMLS,1586553,N,Y,47.632735,-122.347473
MLS Listing,,Single Family Residential,9306 138th Ct NE,Redmond,WA,98052,1296000,4,3.5,North Rose Hill,3300,9086,1997,47,393,20,Active,,,http://www.redfin.com/WA/Redmond/9306-138th-Ct-NE-98052/home/512032,NWMLS,1582390,N,Y,47.6847633,-122.1552509
MLS Listing,,Single Family Residential,31301 NE 106th St,Carnation,WA,98014,675000,4,2.5,Lake Marcel,2630,15337,1989,47,257,23,Active,,,http://www.redfin.com/WA/Carnation/31301-NE-106th-St-98014/home/441395,NWMLS,1579486,N,Y,47.693279,-121.9210696
MLS Listing,,Single Family Residential,314 NW 80th St,Seattle,WA,98117,825000,3,3.25,Greenwood,1650,4800,1913,47,500,,Active,,,http://www.redfin.com/WA/Seattle/314-NW-80th-St-98117/home/497764,NWMLS,1587438,N,Y,47.6871437,-122.3613594
MLS Listing,,Single Family Residential,1202 N 37th St,Renton,WA,98056,1095000,3,3.25,Lower Kennydale,2930,8788,1962,47,374,,Active,,,http://www.redfin.com/WA/Renton/1202-N-37th-St-98056/home/408229,NWMLS,1586238,N,Y,47.5246626,-122.202781
MLS Listing,,Single Family Residential,8318 Peggy's Pl SE,Snoqualmie,WA,98065,610000,4,3.0,Snoqualmie,1704,5250,1999,47,358,20,Active,,,http://www.redfin.com/WA/Snoqualmie/8318-Peggy-s-Pl-SE-98065/home/483363,NWMLS,1587716,N,Y,47.5256648,-121.826718
MLS Listing,,Single Family Residential,19220 Burke Ave N,Shoreline,WA,98133,625000,3,1.5,Echo Lake,1150,8640,1952,47,543,,Active,,,http://www.redfin.com/WA/Shoreline/19220-Burke-Ave-N-98133/home/79184,NWMLS,1588283,N,Y,47.7685035,-122.3361227
MLS Listing,,Condo/Co-op,3030 80th Ave SE #210,Mercer Island,WA,98040,588950,2,1.75,Downtown,1028,,1980,47,573,439,Active,,,http://www.redfin.com/WA/Mercer-Island/3030-80th-Ave-SE-98040/unit-210/home/69247,NWMLS,1588229,N,Y,47.5829322,-122.2314178
MLS Listing,,Condo/Co-op,150 NE 95th St #107,Seattle,WA,98115,529950,2,2.0,Northgate,1604,,1984,47,330,519,Active,,,http://www.redfin.com/WA/Seattle/150-NE-95th-St-98115/unit-107/home/5665,NWMLS,1579160,N,Y,47.6982108,-122.3262228
MLS Listing,,Single Family Residential,1385 Salish Ave SE,North Bend,WA,98045,970213,5,2.75,Cedar Falls,3496,7701,2020,47,278,142,Active,,,http://www.redfin.com/WA/North-Bend/1385-Salish-Ave-SE-98045/home/171299667,NWMLS,1588280,N,Y,47.4800724,-121.7711006
MLS Listing,,Single Family Residential,3850 36th Ave W,Seattle,WA,98199,1975000,5,3.5,Magnolia,3817,6000,2020,47,517,,Active,,,http://www.redfin.com/WA/Seattle/3850-36th-Ave-W-98199/home/128730,NWMLS,1587432,N,Y,47.6555871,-122.4030422
MLS Listing,,Townhouse,2655 SW Sylvan Heights Dr,Seattle,WA,98106,499000,2,2.25,West Seattle,1413,1245,2008,47,353,190,Active,,,http://www.redfin.com/WA/Seattle/2655-SW-Sylvan-Heights-Dr-98106/home/12090372,NWMLS,1582705,N,Y,47.5395765,-122.3668149
MLS Listing,,Single Family Residential,1245 SW 355th Pl,Federal Way,WA,98023,429950,3,2.5,Madrona,1740,5800,1989,47,247,11,Active,,,http://www.redfin.com/WA/Federal-Way/1245-SW-355th-Pl-98023/home/359870,NWMLS,1588200,N,Y,47.2828508,-122.3523917
MLS Listing,,Mobile/Manufactured Home,22206 SE 272nd Pl,Maple Valley,WA,98038,200000,3,1.75,Pla-mor,1350,9630,1973,47,148,,Active,,,http://www.redfin.com/WA/Maple-Valley/22206-SE-272nd-Pl-98038/home/2061188,NWMLS,1587365,N,Y,47.357703,-122.0453065
MLS Listing,,Single Family Residential,3784 SW 319th St,Federal Way,WA,98023,545600,3,2.25,Twin Lakes,2380,7990,1976,47,229,33,Active,,,http://www.redfin.com/WA/Federal-Way/3784-SW-319th-St-98023/home/353172,NWMLS,1586983,N,Y,47.3161528,-122.3854677
MLS Listing,,Single Family Residential,28812 14th Ave S,Federal Way,WA,98003,595000,3,2.5,Federal Way,2440,11020,1986,47,244,,Active,,,http://www.redfin.com/WA/Federal-Way/28812-14th-Ave-S-98003/home/345890,NWMLS,1587486,N,Y,47.3429651,-122.315094
MLS Listing,,Townhouse,957 W McGraw St #1,Seattle,WA,98119,1299995,3,2.5,Queen Anne,1526,,2020,47,852,511,Active,,,http://www.redfin.com/WA/Seattle/957-W-McGraw-St-98119/unit-1/home/171290670,NWMLS,1586572,N,Y,47.6394991,-122.369724
MLS Listing,,Condo/Co-op,308 E Republican St #715,Seattle,WA,98102,425000,2,1.0,Capitol Hill,961,36000,1961,47,442,812,Active,,,http://www.redfin.com/WA/Seattle/308-E-Republican-St-98102/unit-715/home/171299145,NWMLS,1585097,N,Y,47.6233526,-122.3275719
MLS Listing,,Single Family Residential,7418 N Fork Rd SE,Snoqualmie,WA,98065,825000,3,2.75,Ernies Grove,2280,14584,2018,47,362,,Active,,,http://www.redfin.com/WA/Snoqualmie/7418-N-Fork-Rd-SE-98065/home/22473130,NWMLS,1588130,N,Y,47.5340114,-121.759987
MLS Listing,,Single Family Residential,12703 37th Ave NE,Seattle,WA,98125,999500,4,2.5,Cedar Park,2624,7772,2014,47,381,,Active,,,http://www.redfin.com/WA/Seattle/12703-37th-Ave-NE-98125/home/52428237,NWMLS,1588000,N,Y,47.7213788,-122.2891827
MLS Listing,,Multi-Family (2-4 Unit),8364 Loyal Way NW,Seattle,WA,98117,798949,4,2.0,Sunset Hill,2000,4040,1962,47,399,,Active,,,http://www.redfin.com/WA/Seattle/8364-Loyal-Way-NW-98117/home/167071,NWMLS,1588088,N,Y,47.6900311,-122.3972616
MLS Listing,,Condo/Co-op,611 SW 5th Ct Unit A301,Renton,WA,98057,270000,3,1.75,Renton,1134,,1981,47,238,357,Active,,,http://www.redfin.com/WA/Renton/611-SW-5th-Ct-98057/unit-A301/home/2064591,NWMLS,1587489,N,Y,47.4759549,-122.2259437
MLS Listing,,Condo/Co-op,211 Summit Ave E Unit S217,Seattle,WA,98102,325000,0,1.0,Capitol Hill,383,,1984,48,849,237,Active,,,http://www.redfin.com/WA/Seattle/211-Summit-Ave-E-98102/unit-S217/home/10178,NWMLS,1588090,N,Y,47.6200652,-122.325888
MLS Listing,,Condo/Co-op,2000 Alaskan Way #452,Seattle,WA,98121,749750,2,1.75,Downtown,1127,,1997,48,665,726,Active,,,http://www.redfin.com/WA/Seattle/2000-Alaskan-Way-98121/unit-452/home/10027,NWMLS,1588076,N,Y,47.609573,-122.3447192
MLS Listing,,Single Family Residential,6231 S 129th St,Seattle,WA,98178,600000,2,1.0,Campbell Hill,1370,23700,1943,48,438,,Active,,,http://www.redfin.com/WA/Seattle/6231-S-129th-St-98178/home/196125,NWMLS,1586924,N,Y,47.4872342,-122.2554929
MLS Listing,,Single Family Residential,1929 42nd Ave SW,Seattle,WA,98116,685000,3,2.0,Admiral,1470,3125,1905,48,466,,Active,,,http://www.redfin.com/WA/Seattle/1929-42nd-Ave-SW-98116/home/150788,NWMLS,1587516,N,Y,47.5857232,-122.3852783
MLS Listing,,Single Family Residential,1314 100th Ave N,Seattle,WA,98133,649000,3,1.0,Licton Springs,1665,4500,1927,48,390,,Active,,,http://www.redfin.com/WA/Seattle/1314-N-100th-St-98133/home/104529,NWMLS,1588025,N,Y,47.7017046,-122.341344
MLS Listing,,Single Family Residential,23823 115th Pl SE #12,Kent,WA,98031,537950,3,2.25,Kent,1565,3601,2020,48,344,,Active,,,http://www.redfin.com/WA/Kent/23823-115th-Pl-SE-98031/unit-12/home/170440309,NWMLS,1587954,N,Y,47.387729,-122.187848
MLS Listing,,Single Family Residential,23827 115th Pl SE #13,Kent,WA,98031,538950,3,2.25,Kent,1565,3729,2020,48,344,,Active,,,http://www.redfin.com/WA/Kent/23827-115th-Pl-SE-98031/unit-13/home/170440323,NWMLS,1587853,N,Y,47.387525,-122.187816
MLS Listing,,Vacant Land,13801 Macadam Rd S,Tukwila,WA,98168,85000,0,,Tukwila,,9207,,48,,,Active,,,http://www.redfin.com/WA/Tukwila/13801-Macadam-Rd-S-98168/home/58576219,NWMLS,1587975,N,Y,47.4788397,-122.2739905
MLS Listing,,Vacant Land,15721 NE 193rd St,Woodinville,WA,98072,500000,0,,Wellington,,60147,,48,,,Active,,,http://www.redfin.com/WA/Woodinville/15721-NE-193rd-St-98072/home/271699,NWMLS,1587714,N,Y,47.767249,-122.1288726
MLS Listing,,Townhouse,22328 88th Way S Unit D5,Kent,WA,98031,498990,4,3.5,Kent,2028,,2019,48,246,288,Active,,,http://www.redfin.com/WA/Kent/22328-88th-Ave-S-98031/unit-D5/home/171295656,NWMLS,1587958,N,Y,47.4019764,-122.2216048
MLS Listing,,Single Family Residential,16217 128th Pl SE,Renton,WA,98058,429000,3,1.75,Renton,1710,8457,1969,48,251,12,Active,,,http://www.redfin.com/WA/Renton/16217-128th-Pl-SE-98058/home/230597,NWMLS,1587413,N,Y,47.4577995,-122.1694582
MLS Listing,,Single Family Residential,18926 124th Ave SE (Homesite 24),Renton,WA,98058,689990,4,3.5,Benson Hill,2973,3920,2020,48,232,65,Active,,,http://www.redfin.com/WA/Renton/18926-123rd-Ave-SE-98058/home/145708526,NWMLS,1587607,N,Y,47.4305973,-122.1773305
MLS Listing,,Single Family Residential,19053 123rd Ct. SE  (Homesite 14),Renton,WA,98058,677990,4,2.5,Benson Hill,2853,6406,2020,48,238,65,Active,,,http://www.redfin.com/WA/Renton/19053-123rd-Ct-SE-98058/home/145708518,NWMLS,1587598,N,Y,47.431102,-122.178185
MLS Listing,,Single Family Residential,19036 123rd Ave SE (Homesite 32),Renton,WA,98058,685990,4,3.5,Benson Hill,2973,3920,2019,48,231,65,Active,,,http://www.redfin.com/WA/Renton/19036-123rd-Ave-SE-Homesite-32-98058/home/171581876,NWMLS,1587612,N,Y,47.431308,-122.177361
MLS Listing,,Single Family Residential,18813 124th Ave SE (Homesite 52),Renton,WA,98058,670990,5,3.5,Benson Hill,2988,5117,2020,48,225,65,Active,,,http://www.redfin.com/WA/Renton/18813-124th-Ave-SE-98058/home/145708556,NWMLS,1587619,N,Y,47.4317691,-122.1762719
MLS Listing,,Single Family Residential,18807 124th Ave SE (Homesite 53),Renton,WA,98058,678990,5,3.5,Benson Hill,2988,5117,2020,48,227,65,Active,,,http://www.redfin.com/WA/Renton/18807-124th-Ave-SE-98058/home/145708557,NWMLS,1587624,N,Y,47.4317691,-122.1762719
MLS Listing,,Condo/Co-op,1300 University St Unit 5C,Seattle,WA,98101,339000,1,1.0,First Hill,627,,1980,48,541,324,Active,,,http://www.redfin.com/WA/Seattle/1300-University-St-98101/unit-5C/home/21930,NWMLS,1587105,N,Y,47.6127099,-122.3247891
MLS Listing,,Vacant Land,140th Way SE & Maple Valley Hwy,Renton,WA,98058,4400000,0,,Fairwood,,264593,,48,,,Active,,,http://www.redfin.com/WA/Renton/15205-140th-Way-SE-98058/home/2069489,NWMLS,1587851,N,Y,47.4675571,-122.1579336
MLS Listing,,Condo/Co-op,138 SW 116th St Unit G22,Seattle,WA,98146,249900,2,1.75,West Seattle,980,,1982,48,255,547,Active,,,http://www.redfin.com/WA/Seattle/138-SW-116th-St-98146/unit-G22/home/146980595,NWMLS,1587833,N,Y,47.4995917,-122.3355305
MLS Listing,,Single Family Residential,603 11th Ave,Kirkland,WA,98033,1199999,3,2.5,East Of Market,1640,5316,1983,48,732,,Active,,,http://www.redfin.com/WA/Kirkland/603-11th-Ave-98033/home/464453,NWMLS,1587778,N,Y,47.6837499,-122.1969432
MLS Listing,,Single Family Residential,33056 SE Cottonwood St,Black Diamond,WA,98010,514950,4,2.5,Black Diamond,2449,3742,2020,48,210,162,Active,,,http://www.redfin.com/WA/Black-Diamond/33056-SE-Cottonwood-ST-98010/home/171294226,NWMLS,1587798,N,Y,47.307364,-122.033203
MLS Listing,,Single Family Residential,1625 105th Ave SE,Bellevue,WA,98004,2750000,4,4.25,Enatai,5046,9615,2005,48,545,,Active,,,http://www.redfin.com/WA/Bellevue/1625-105th-Ave-SE-98004/home/510397,NWMLS,1585871,N,Y,47.5958806,-122.2008388
MLS Listing,,Single Family Residential,3512 S 356th St,Auburn,WA,98001,350000,1,1.0,Killarney,1320,86684,1959,48,265,,Active,,,http://www.redfin.com/WA/Auburn/3512-S-356th-St-98001/home/362820,NWMLS,1583008,N,Y,47.2829909,-122.2889614
MLS Listing,,Condo/Co-op,13560 37th Ave S #28,Tukwila,WA,98168,169000,1,1.0,Tukwila,594,,1967,48,285,311,Active,,,http://www.redfin.com/WA/Tukwila/13560-37th-Ave-S-98168/unit-28/home/102078857,NWMLS,1587095,N,Y,47.4810639,-122.2864759
MLS Listing,,Condo/Co-op,13730 15th Ave NE Unit C201,Seattle,WA,98125,420000,2,1.75,Jackson Park,1403,,1975,49,299,606,Active,,,http://www.redfin.com/WA/Seattle/13730-15th-Ave-NE-98125/unit-C201/home/7551,NWMLS,1582521,N,Y,47.730346,-122.3124868
MLS Listing,,Condo/Co-op,1415 2nd Ave #703,Seattle,WA,98101,459950,1,1.0,Downtown,507,,1991,49,907,445,Active,,,http://www.redfin.com/WA/Seattle/1415-2nd-Ave-98101/unit-703/home/64878,NWMLS,1587297,N,Y,47.6086476,-122.3387914
MLS Listing,,Single Family Residential,1428 E Ward St,Seattle,WA,98112,3150000,5,4.25,Capitol Hill,5890,5610,1910,49,535,,Active,,,http://www.redfin.com/WA/Seattle/1428-E-Ward-St-98112/home/137302,NWMLS,1587412,N,Y,47.627867,-122.3131659
MLS Listing,,Townhouse,1312 13th Ave S Unit F,Seattle,WA,98144,719000,2,1.75,Beacon Hill,1233,786,2020,49,583,,Active,,,http://www.redfin.com/WA/Seattle/1312-13th-Ave-S-98144/unit-F/home/171290330,NWMLS,1587372,N,Y,47.5911375,-122.3156479
MLS Listing,,Condo/Co-op,13426 Greenwood Ave N #311,Seattle,WA,98133,295000,1,1.0,Bitter Lake,564,,1985,49,523,297,Active,,,http://www.redfin.com/WA/Seattle/13426-Greenwood-Ave-N-98133/unit-311/home/12092305,NWMLS,1587411,N,Y,47.7270005,-122.3545124
MLS Listing,,Single Family Residential,6046 53rd Ave NE,Seattle,WA,98115,1250000,4,1.75,Hawthorne Hills,2660,6000,1950,49,470,,Active,,,http://www.redfin.com/WA/Seattle/6046-53rd-Ave-NE-98115/home/320551,NWMLS,1585019,N,Y,47.6736766,-122.2700896
MLS Listing,,Condo/Co-op,2100 3rd Ave #1401,Seattle,WA,98121,575000,2,1.75,Belltown,969,,1973,49,593,620,Active,,,http://www.redfin.com/WA/Seattle/2100-3rd-Ave-98121/unit-1401/home/8153,NWMLS,1587488,N,Y,47.6135579,-122.3422119
MLS Listing,,Single Family Residential,36026 56st Ave S #45,Auburn,WA,98001,502990,4,2.5,Auburn,2400,4800,2020,49,210,,Active,,,http://www.redfin.com/WA/Auburn/36026-56th-Ave-S-98001/unit-45/home/171289367,NWMLS,1586197,N,Y,47.280054,-122.270853
MLS Listing,,Single Family Residential,36022 S 56th Ave S #44,Auburn,WA,98001,487490,3,2.5,Auburn,2079,4800,2020,49,234,,Active,,,http://www.redfin.com/WA/Auburn/36022-56th-Ave-S-98001/unit-44/home/171289336,NWMLS,1586206,N,Y,47.2782485,-122.2642774
MLS Listing,,Condo/Co-op,23015 Marine View Dr Unit B-313,Des Moines,WA,98198,305000,2,1.0,Des Moines Waterfront,929,,1969,49,328,473,Active,,,http://www.redfin.com/WA/Des-Moines/23015-Marine-View-Dr-S-98198/unit-B313/home/73947,NWMLS,1586790,N,Y,47.3956956,-122.3240208
MLS Listing,,Mobile/Manufactured Home,1336 Ventura Ave,Enumclaw,WA,98022,89000,2,2.0,Fairgrounds,1344,,1984,49,66,,Active,,,http://www.redfin.com/WA/Enumclaw/1336-Ventura-Ct-98022/home/22056991,NWMLS,1586220,N,Y,47.2034698,-121.9629835
MLS Listing,,Vacant Land,16 Kent Des Moines Rd,Des Moines,WA,98198,260000,0,,Des Moines,,35820,,49,,,Active,,,http://www.redfin.com/WA/Seattle/16-Kent-Des-Moines-Rd-98198/home/171582729,NWMLS,1586279,N,Y,47.391433,-122.310895
MLS Listing,,Condo/Co-op,1808 Minor Ave #501,Seattle,WA,98101,393999,0,1.0,Denny Triangle,301,,2020,49,1309,258,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-501/home/171278129,NWMLS,1586625,N,Y,47.6169782,-122.3305804
MLS Listing,,Single Family Residential,8380 SE 43rd St,Mercer Island,WA,98040,2388000,5,4.5,Mid Island,4200,13933,2003,50,569,,Active,,,http://www.redfin.com/WA/Mercer-Island/8380-SE-43rd-St-98040/home/259434,NWMLS,1586921,N,Y,47.5696395,-122.227865
MLS Listing,,Single Family Residential,16409 NE 10th Pl,Bellevue,WA,98008,799999,4,1.75,Bellevue,1270,7947,1959,50,630,,Active,,,http://www.redfin.com/WA/Bellevue/16409-NE-10th-Pl-98008/home/501702,NWMLS,1587254,N,Y,47.6189326,-122.1211344
MLS Listing,,Condo/Co-op,1808 Minor Ave #1310,Seattle,WA,98101,465000,0,1.0,Denny Triangle,428,,2020,50,1086,381,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-1310/home/171203363,NWMLS,1586977,N,Y,47.6169782,-122.3305804
MLS Listing,,Vacant Land,12 Lincoln Pl,Renton,WA,98056,650000,0,,Kennydale,,27126,,50,,,Active,,,http://www.redfin.com/WA/Renton/12-Lincoln-Pl-NE-98056/home/171278897,NWMLS,1573166,N,Y,47.50321,-122.19392
MLS Listing,,Single Family Residential,7705 NE 193rd Pl,Kenmore,WA,98028,855000,4,2.5,Kenmore,2840,4500,2013,50,301,,Active,,,http://www.redfin.com/WA/Kenmore/7705-NE-193rd-Pl-98028/home/49670541,NWMLS,1585868,N,Y,47.7678271,-122.2366677
MLS Listing,,Mobile/Manufactured Home,18425 NE 95th St #100,Redmond,WA,98052,90000,2,1.75,Redmond,1200,,1967,50,75,,Active,,,http://www.redfin.com/WA/Redmond/18425-NE-95th-St-98052/unit-100/home/21997502,NWMLS,1586372,N,Y,47.6846955,-122.0937873
MLS Listing,,Mobile/Manufactured Home,23656 30th Ave S #23,Kent,WA,98032,57000,3,1.0,Kent,900,,1978,50,63,,Active,,,http://www.redfin.com/WA/Kent/23656-30th-Ave-S-98032/unit-23/home/171275811,NWMLS,1583908,N,Y,47.3886025,-122.2942109
MLS Listing,,Single Family Residential,204 258th Ave SE,Hobart,WA,98038,1197900,4,3.5,Hobart,3402,255528,2020,51,352,,Active,,,http://www.redfin.com/WA/Hobart/204-258th-Ave-SE-98038/home/171272549,NWMLS,1586888,N,Y,47.417332,-121.99806
MLS Listing,,Single Family Residential,3438 SE 19th Way,Renton,WA,98058,924950,4,2.5,Tiffany Park,3880,5200,2020,51,238,78,Active,,,http://www.redfin.com/WA/Renton/3438-SE-19th-Ct-98058/home/170463360,NWMLS,1586882,N,Y,47.464,-122.110171
MLS Listing,,Single Family Residential,1006 S Donovan St,Seattle,WA,98108,345000,2,1.0,South Park,950,6000,1907,51,363,,Active,,,http://www.redfin.com/WA/Seattle/1006-S-Donovan-St-98108/home/477600,NWMLS,1586816,N,Y,47.5258091,-122.319807
MLS Listing,,Condo/Co-op,10907 Glen Acres Dr S Unit D,Seattle,WA,98168,274444,2,1.75,Burien,1209,,1967,51,227,822,Active,,,http://www.redfin.com/WA/Burien/10907-Glen-Acres-Dr-S-98168/unit-D/home/59952,NWMLS,1586788,N,Y,47.5056124,-122.3215209
MLS Listing,,Single Family Residential,11068 SE 54th Ln,Bellevue,WA,98006,1449980,4,2.75,Bellevue,2900,6400,2014,51,500,,Active,,,http://www.redfin.com/WA/Bellevue/11068-SE-54th-Ln-98006/home/59702886,NWMLS,1586823,N,Y,47.5540873,-122.1899861
MLS Listing,,Single Family Residential,5583 171st Ave SE,Bellevue,WA,98006,2290000,4,3.25,Lakemont,5270,18584,1992,51,435,30,Active,,,http://www.redfin.com/WA/Bellevue/5583-171st-Ave-SE-98006/home/418261,NWMLS,1586821,N,Y,47.5528352,-122.1132746
MLS Listing,,Vacant Land,10327 Fay Rd,Carnation,WA,98014,215000,0,,Carnation,,74487,,52,,,Active,,,http://www.redfin.com/WA/Carnation/10327-Fay-Rd-NE-98014/home/171267284,NWMLS,1586548,N,Y,47.6907558,-121.9272069
MLS Listing,,Condo/Co-op,308 E Republican St #110,Seattle,WA,98102,420000,1,1.0,Capitol Hill,680,,1961,52,618,535,Active,,,http://www.redfin.com/WA/Seattle/308-E-Republican-St-98102/unit-110/home/21496243,NWMLS,1586581,N,Y,47.6233526,-122.3275719
MLS Listing,,Townhouse,1142 124th Ct NE Unit G5,Bellevue,WA,98005,1174900,3,2.5,East Bellevue,2087,,2020,52,563,155,Active,,,http://www.redfin.com/WA/Bellevue/1142-124th-Ct-98005/unit-G5/home/171266714,NWMLS,1585670,N,Y,47.619939,-122.173256
MLS Listing,,Townhouse,16636 NE 85th St,Redmond,WA,98052,880490,3,2.25,Downtown Redmond,1208,927,2020,52,729,200,Active,,,http://www.redfin.com/WA/Redmond/16636-NE-85th-St-98052/home/171266619,NWMLS,1586768,N,Y,47.678949,-122.118873
MLS Listing,,Single Family Residential,13739 42nd Ave S,Tukwila,WA,98168,590000,4,2.25,Seattle,2070,10800,1977,52,285,,Active,,,http://www.redfin.com/WA/Tukwila/13739-42nd-Ave-S-98168/home/192257,NWMLS,1578739,N,Y,47.4794382,-122.2816373
MLS Listing,,Townhouse,16604 NE 85th St,Redmond,WA,98052,935990,3,3.0,Downtown Redmond,1687,1051,2020,52,555,200,Active,,,http://www.redfin.com/WA/Redmond/16604-NE-85th-St-98052/home/171266412,NWMLS,1586749,N,Y,47.678949,-122.118873
MLS Listing,,Single Family Residential,23636 228th Pl SE #87,Maple Valley,WA,98038,714950,4,3.0,Wilderness Village,3017,5000,2020,52,237,67,Active,,,http://www.redfin.com/WA/Maple-Valley/23636-228th-Pl-SE-98038/unit-87/home/171266385,NWMLS,1586742,N,Y,47.3897421,-122.0367179
MLS Listing,,Single Family Residential,11908 SE 299th (Lot 134) Pl,Auburn,WA,98092,634950,5,3.5,Lea Hill,3311,5650,2020,52,192,78,Active,,,http://www.redfin.com/WA/Auburn/11908-SE-299th-Pl-98092/home/22458774,NWMLS,1586743,N,Y,47.3335549,-122.1820168
MLS Listing,,Single Family Residential,27432 12th (Lot 39) Pl S,Des Moines,WA,98198,639990,5,2.5,Des Moines,3039,4300,2020,52,211,125,Active,,,http://www.redfin.com/WA/Seattle/27432-12th-Lot-39-PL-S-98198/home/171266384,NWMLS,1586739,N,Y,47.354917,-122.310787
MLS Listing,,Single Family Residential,22804 SE 239th Ct #29,Maple Valley,WA,98038,644950,4,2.5,Wilderness Village,2501,3829,2020,52,258,67,Active,,,http://www.redfin.com/WA/Maple-Valley/22804-SE-239th-Ct-98038/unit-29/home/171266364,NWMLS,1586736,N,Y,47.3871911,-122.0353682
MLS Listing,,Single Family Residential,11502 6th Ave NW,Seattle,WA,98177,1195000,0,,Crown Hill,7240,36555,2020,52,165,,Active,,,http://www.redfin.com/WA/Seattle/11502-6th-Ave-NW-98177/home/21884207,NWMLS,1586657,N,Y,47.712213,-122.3629486
MLS Listing,,Single Family Residential,2304 NW 197th St,Shoreline,WA,98177,999500,4,1.0,Richmond Beach,1710,14400,1927,52,585,,Active,,,http://www.redfin.com/WA/Shoreline/2304-NW-197th-St-98177/home/74455,NWMLS,1585366,N,Y,47.772842,-122.386894
MLS Listing,,Condo/Co-op,1808 Minor Ave #2110,Seattle,WA,98101,565000,1,1.0,Denny Triangle,445,,2020,52,1270,395,Active,,,http://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-2110/home/171205416,NWMLS,1586660,N,Y,47.6169782,-122.3305804
MLS Listing,,Single Family Residential,418 N Bowdoin Pl,Seattle,WA,98103,2195000,3,3.25,Fremont,3453,4800,2018,53,636,,Active,,,http://www.redfin.com/WA/Seattle/418-N-Bowdoin-Pl-98103/home/303667,NWMLS,1586445,N,Y,47.6547793,-122.3536246
MLS Listing,,Vacant Land,17 112th Pl NE,Bothell,WA,98011,265000,0,,Bothell,,111751,,53,,,Active,,,http://www.redfin.com/WA/Bothell/17-112th-Pl-NE-98011/home/171582728,NWMLS,1586617,N,Y,47.751641,-122.195977
MLS Listing,,Single Family Residential,1717 Ferry Ave SW,Seattle,WA,98116,1395000,4,2.5,North Admiral,3290,5714,1991,53,424,,Active,,,http://www.redfin.com/WA/Seattle/1717-Ferry-Ave-SW-98116/home/150982,NWMLS,1582621,N,Y,47.5877753,-122.3842396
MLS Listing,,Vacant Land,1653 Edgewood Ave Ave SW,Seattle,WA,98116,899950,0,,Alki,,7000,,53,,,Active,,,http://www.redfin.com/WA/Seattle/1653-Edgewood-Ave-SW-98116/home/150812,NWMLS,1586527,N,Y,47.588252,-122.3837135
